iid,round,position,order,pid,match,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es
515,22,10,9,533,No,No,4.0,5.0,7.0,5.0,6.0,3.0,4.0,3.0,No,1.0
515,22,10,18,534,No,No,4.0,5.0,6.0,7.0,6.0,NA,6.0,4.0,No,1.0
515,22,10,15,535,Yes,Yes,7.0,6.0,8.0,8.0,8.0,7.0,7.0,6.0,No,1.0
515,22,10,8,536,No,No,7.0,5.0,6.0,8.0,7.0,NA,5.0,6.0,No,1.0
515,22,10,20,537,No,No,6.0,5.0,8.0,8.0,8.0,NA,4.0,3.0,No,1.0
515,22,10,3,538,No,No,4.0,5.0,8.0,8.0,8.0,6.0,7.0,5.0,No,1.0
515,22,10,7,539,No,No,4.0,4.0,7.0,6.0,8.0,3.0,3.0,4.0,No,1.0
515,22,10,22,540,No,No,4.0,5.0,8.0,9.0,7.0,3.0,7.0,4.0,No,1.0
515,22,10,10,541,No,No,4.0,5.0,8.0,5.0,8.0,4.0,5.0,3.0,No,1.0
515,22,10,5,542,No,No,4.0,7.0,8.0,6.0,8.0,NA,3.0,6.0,No,1.0
515,22,10,21,543,No,No,5.0,6.0,7.0,8.0,7.0,NA,5.0,4.0,No,1.0
515,22,10,6,544,No,No,5.0,5.0,7.0,8.0,7.0,4.0,5.0,3.0,No,1.0
515,22,10,14,545,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0
515,22,10,11,546,No,No,9.0,7.0,7.0,8.0,8.0,NA,7.0,4.0,No,1.0
515,22,10,17,547,No,No,6.0,8.0,8.0,7.0,6.0,NA,6.0,4.0,No,1.0
515,22,10,2,548,No,No,6.0,6.0,6.0,6.0,5.0,5.0,8.0,6.0,No,1.0
515,22,10,4,549,No,No,4.0,6.0,7.0,6.0,6.0,NA,5.0,4.0,No,1.0
515,22,10,13,550,No,No,2.0,3.0,3.0,5.0,5.0,NA,6.0,5.0,No,1.0
515,22,10,12,551,No,No,3.0,5.0,6.0,5.0,4.0,NA,10.0,6.0,No,1.0
515,22,10,1,552,Yes,Yes,7.0,7.0,8.0,7.0,7.0,7.0,7.0,5.0,No,1.0
516,22,18,5,531,No,No,6.0,7.0,8.0,7.0,8.0,6.0,6.0,7.0,No,4.0
516,22,18,2,532,No,No,3.0,8.0,7.0,3.0,6.0,6.0,3.0,5.0,No,4.0
516,22,18,17,533,No,No,6.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,No,4.0
516,22,18,4,534,No,No,5.0,8.0,7.0,5.0,6.0,6.0,4.0,5.0,No,4.0
516,22,18,1,535,Yes,Yes,10.0,10.0,10.0,9.0,5.0,6.0,8.0,10.0,Yes,4.0
516,22,18,16,536,Yes,Yes,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,No,4.0
516,22,18,6,537,No,Yes,7.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,No,4.0
516,22,18,11,538,No,Yes,6.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,No,4.0
516,22,18,15,539,No,No,5.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,No,4.0
516,22,18,8,540,No,No,5.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,No,4.0
516,22,18,18,541,Yes,Yes,6.0,7.0,7.0,6.0,6.0,6.0,4.0,5.0,No,4.0
516,22,18,13,542,No,No,4.0,6.0,7.0,6.0,7.0,6.0,4.0,4.0,No,4.0
516,22,18,7,543,No,No,5.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,No,4.0
516,22,18,14,544,No,No,5.0,7.0,6.0,7.0,6.0,6.0,4.0,4.0,No,4.0
516,22,18,22,545,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0
516,22,18,19,546,No,No,6.0,7.0,8.0,7.0,7.0,6.0,6.0,5.0,No,4.0
516,22,18,3,547,No,No,6.0,9.0,7.0,6.0,7.0,6.0,6.0,5.0,No,4.0
516,22,18,10,548,No,No,6.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,No,4.0
516,22,18,12,549,Yes,Yes,6.0,7.0,7.0,8.0,7.0,6.0,6.0,5.0,No,4.0
516,22,18,21,550,No,No,4.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,No,4.0
516,22,18,20,551,Yes,Yes,7.0,8.0,7.0,7.0,7.0,8.0,7.0,9.0,No,4.0
516,22,18,9,552,Yes,Yes,7.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,No,4.0
517,22,1,10,531,No,No,3.0,7.0,8.0,6.0,5.0,4.0,4.0,4.0,No,NA
517,22,1,7,532,No,No,5.0,8.0,7.0,5.0,6.0,3.0,8.0,3.0,No,NA
517,22,1,22,533,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,22,1,9,534,No,No,3.0,4.0,5.0,6.0,5.0,4.0,4.0,4.0,No,NA
517,22,1,6,535,No,No,2.0,4.0,8.0,6.0,8.0,5.0,5.0,3.0,No,NA
517,22,1,21,536,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,22,1,11,537,No,No,5.0,4.0,6.0,5.0,4.0,3.0,4.0,5.0,No,NA
517,22,1,16,538,No,Yes,6.0,7.0,7.0,7.0,8.0,5.0,6.0,6.0,No,NA
517,22,1,20,539,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,22,1,13,540,No,No,5.0,4.0,3.0,6.0,5.0,4.0,6.0,9.0,No,NA
517,22,1,1,541,No,No,4.0,9.0,8.0,6.0,7.0,2.0,5.0,7.0,No,NA
517,22,1,18,542,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,22,1,12,543,No,No,5.0,4.0,3.0,2.0,1.0,6.0,4.0,5.0,No,NA
517,22,1,19,544,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,22,1,5,545,No,No,5.0,5.0,5.0,4.0,3.0,3.0,4.0,6.0,No,NA
517,22,1,2,546,No,No,5.0,5.0,7.0,7.0,5.0,4.0,6.0,8.0,No,NA
517,22,1,8,547,No,No,6.0,5.0,8.0,5.0,5.0,7.0,5.0,7.0,No,NA
517,22,1,15,548,No,Yes,7.0,4.0,6.0,5.0,6.0,3.0,4.0,5.0,No,NA
517,22,1,17,549,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,22,1,4,550,No,No,6.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,No,NA
517,22,1,3,551,No,No,3.0,4.0,4.0,2.0,5.0,1.0,2.0,4.0,No,NA
517,22,1,14,552,No,No,6.0,5.0,4.0,3.0,6.0,5.0,3.0,6.0,No,NA
518,22,6,15,531,No,No,5.0,6.0,7.0,4.0,8.0,NA,3.0,6.0,No,2.0
518,22,6,12,532,No,No,4.0,6.0,6.0,5.0,6.0,NA,4.0,4.0,No,2.0
518,22,6,5,533,No,No,6.0,6.0,7.0,6.0,6.0,NA,6.0,4.0,No,2.0
518,22,6,14,534,No,No,5.0,5.0,6.0,4.0,6.0,NA,4.0,5.0,No,2.0
518,22,6,11,535,Yes,Yes,6.0,7.0,7.0,7.0,NA,5.0,7.0,7.0,No,2.0
518,22,6,4,536,No,Yes,7.0,7.0,7.0,7.0,6.0,NA,7.0,6.0,No,2.0
518,22,6,16,537,No,Yes,6.0,9.0,6.0,5.0,NA,7.0,7.0,7.0,No,2.0
518,22,6,21,538,No,No,2.0,2.0,5.0,6.0,NA,NA,3.0,6.0,No,2.0
518,22,6,3,539,No,No,6.0,5.0,7.0,4.0,NA,0.0,5.0,6.0,No,2.0
518,22,6,18,540,No,No,3.0,10.0,9.0,7.0,NA,5.0,5.0,5.0,No,2.0
518,22,6,6,541,No,No,3.0,6.0,5.0,5.0,5.0,NA,3.0,6.0,No,2.0
518,22,6,1,542,No,No,7.0,9.0,9.0,7.0,10.0,2.0,5.0,5.0,No,2.0
518,22,6,17,543,No,No,6.0,5.0,7.0,6.0,NA,NA,5.0,6.0,No,2.0
518,22,6,2,544,No,No,5.0,8.0,8.0,7.0,4.0,2.0,4.0,6.0,No,2.0
518,22,6,10,545,No,No,7.0,7.0,4.0,6.0,5.0,1.0,5.0,5.0,No,2.0
518,22,6,7,546,Yes,Yes,7.0,7.0,7.0,7.0,6.0,NA,6.0,5.0,No,2.0
518,22,6,13,547,Yes,Yes,7.0,8.0,9.0,9.0,7.0,NA,7.0,7.0,No,2.0
518,22,6,20,548,Yes,Yes,9.0,7.0,8.0,6.0,7.0,NA,7.0,6.0,No,2.0
518,22,6,22,549,Yes,Yes,7.0,8.0,8.0,7.0,7.0,6.0,6.0,5.0,No,2.0
518,22,6,9,550,Yes,Yes,5.0,8.0,8.0,9.0,8.0,2.0,7.0,7.0,No,2.0
518,22,6,8,551,No,No,7.0,6.0,6.0,5.0,5.0,NA,6.0,6.0,No,2.0
518,22,6,19,552,No,Yes,8.0,7.0,6.0,7.0,7.0,2.0,6.0,4.0,No,2.0
519,22,20,7,531,No,No,1.0,8.0,8.0,2.0,8.0,2.0,6.0,8.0,No,0.5
519,22,20,4,532,No,No,2.0,8.0,8.0,2.0,8.0,2.0,6.0,8.0,No,0.5
519,22,20,19,533,No,No,4.0,5.0,5.0,2.0,1.0,4.0,6.0,8.0,No,0.5
519,22,20,6,534,No,No,6.0,7.0,7.0,6.0,7.0,2.0,6.0,8.0,No,0.5
519,22,20,3,535,No,No,4.0,4.0,8.0,4.0,8.0,4.0,6.0,8.0,No,0.5
519,22,20,18,536,No,No,8.0,6.0,6.0,NA,NA,NA,6.0,8.0,No,0.5
519,22,20,8,537,No,No,6.0,6.0,6.0,NA,NA,NA,6.0,8.0,No,0.5
519,22,20,13,538,No,No,5.0,7.0,6.0,NA,NA,NA,6.0,8.0,No,0.5
519,22,20,17,539,No,No,5.0,6.0,6.0,5.0,6.0,5.0,6.0,8.0,No,0.5
519,22,20,10,540,No,No,NA,NA,NA,NA,NA,NA,6.0,8.0,No,0.5
519,22,20,20,541,No,No,4.0,4.0,2.0,1.0,5.0,5.0,6.0,8.0,No,0.5
519,22,20,15,542,No,No,5.0,4.0,3.0,2.0,1.0,NA,6.0,8.0,No,0.5
519,22,20,9,543,No,No,NA,NA,NA,NA,NA,NA,6.0,8.0,No,0.5
519,22,20,16,544,No,No,4.0,4.0,7.0,6.0,5.0,1.0,6.0,8.0,No,0.5
519,22,20,2,545,No,No,6.0,7.0,7.0,6.0,7.0,5.0,6.0,8.0,No,0.5
519,22,20,21,546,No,No,6.0,5.0,8.0,5.0,8.0,6.0,6.0,8.0,No,0.5
519,22,20,5,547,No,No,7.0,5.0,7.0,7.0,7.0,5.0,6.0,8.0,No,0.5
519,22,20,12,548,No,No,6.0,7.0,8.0,5.0,7.0,6.0,6.0,8.0,No,0.5
519,22,20,14,549,No,No,6.0,8.0,7.0,6.0,7.0,5.0,6.0,8.0,No,0.5
519,22,20,1,550,No,No,6.0,8.0,8.0,6.0,8.0,5.0,6.0,8.0,No,0.5
519,22,20,22,551,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
519,22,20,11,552,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
520,22,9,18,531,No,No,6.0,7.0,7.0,5.0,5.0,3.0,7.0,6.0,No,4.0
520,22,9,15,532,No,No,4.0,6.0,6.0,4.0,6.0,7.0,7.0,7.0,No,4.0
520,22,9,8,533,No,No,6.0,5.0,5.0,6.0,6.0,3.0,4.0,2.0,No,4.0
520,22,9,17,534,No,No,5.0,6.0,8.0,4.0,6.0,4.0,4.0,4.0,No,4.0
520,22,9,14,535,No,Yes,5.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0,No,4.0
520,22,9,7,536,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0
520,22,9,19,537,No,Yes,9.0,8.0,8.0,8.0,6.0,6.0,7.0,6.0,No,4.0
520,22,9,2,538,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0
520,22,9,6,539,No,No,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,No,4.0
520,22,9,21,540,No,No,4.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,No,4.0
520,22,9,9,541,No,Yes,4.0,7.0,7.0,5.0,6.0,6.0,6.0,4.0,No,4.0
520,22,9,4,542,No,No,7.0,7.0,6.0,5.0,6.0,4.0,6.0,6.0,No,4.0
520,22,9,20,543,No,No,4.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,No,4.0
520,22,9,5,544,No,Yes,5.0,8.0,7.0,5.0,5.0,7.0,6.0,5.0,No,4.0
520,22,9,13,545,No,Yes,4.0,6.0,6.0,7.0,5.0,5.0,7.0,4.0,No,4.0
520,22,9,10,546,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0
520,22,9,16,547,No,No,7.0,6.0,6.0,6.0,4.0,5.0,4.0,7.0,No,4.0
520,22,9,1,548,No,No,7.0,7.0,7.0,5.0,5.0,5.0,6.0,5.0,No,4.0
520,22,9,3,549,No,Yes,7.0,7.0,7.0,8.0,5.0,6.0,7.0,7.0,No,4.0
520,22,9,12,550,No,No,6.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,No,4.0
520,22,9,11,551,No,No,7.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,No,4.0
520,22,9,22,552,No,No,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,No,4.0
521,22,8,17,531,No,No,6.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,No,4.0
521,22,8,14,532,No,No,7.0,9.0,8.0,5.0,9.0,3.0,7.0,4.0,No,4.0
521,22,8,7,533,No,No,8.0,7.0,8.0,8.0,8.0,5.0,8.0,4.0,No,4.0
521,22,8,16,534,Yes,Yes,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,No,4.0
521,22,8,13,535,Yes,Yes,8.0,8.0,9.0,9.0,9.0,6.0,8.0,5.0,No,4.0
521,22,8,6,536,No,Yes,8.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,No,4.0
521,22,8,18,537,No,Yes,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,No,4.0
521,22,8,1,538,Yes,Yes,8.0,9.0,9.0,10.0,10.0,8.0,8.0,6.0,No,4.0
521,22,8,5,539,No,No,6.0,6.0,8.0,6.0,8.0,6.0,7.0,4.0,No,4.0
521,22,8,20,540,No,Yes,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,No,4.0
521,22,8,8,541,No,No,7.0,7.0,8.0,8.0,8.0,5.0,7.0,7.0,No,4.0
521,22,8,3,542,No,No,6.0,5.0,6.0,6.0,8.0,5.0,5.0,3.0,No,4.0
521,22,8,19,543,No,Yes,7.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,No,4.0
521,22,8,4,544,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0
521,22,8,12,545,Yes,Yes,8.0,8.0,7.0,8.0,6.0,6.0,8.0,4.0,No,4.0
521,22,8,9,546,No,No,9.0,7.0,8.0,9.0,8.0,NA,8.0,6.0,No,4.0
521,22,8,15,547,No,Yes,8.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,No,4.0
521,22,8,22,548,Yes,Yes,9.0,7.0,8.0,9.0,8.0,6.0,8.0,3.0,No,4.0
521,22,8,2,549,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0
521,22,8,11,550,Yes,Yes,8.0,8.0,9.0,9.0,9.0,7.0,7.0,6.0,No,4.0
521,22,8,10,551,Yes,Yes,9.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,No,4.0
521,22,8,21,552,No,Yes,9.0,7.0,7.0,8.0,8.0,6.0,7.0,5.0,No,4.0
522,22,4,13,531,No,No,5.0,9.0,9.0,6.0,7.0,5.0,5.0,6.0,No,4.0
522,22,4,10,532,No,No,2.0,9.0,9.0,3.0,9.0,3.0,5.0,3.0,No,4.0
522,22,4,3,533,No,Yes,5.0,8.0,9.0,7.0,8.0,7.0,8.0,6.0,No,4.0
522,22,4,12,534,No,No,6.0,9.0,8.0,6.0,8.0,5.0,6.0,6.0,No,4.0
522,22,4,9,535,No,No,8.0,9.0,9.0,8.0,6.0,3.0,7.0,6.0,No,4.0
522,22,4,2,536,No,No,5.0,6.0,5.0,5.0,7.0,4.0,5.0,4.0,No,4.0
522,22,4,14,537,No,Yes,6.0,8.0,9.0,9.0,7.0,7.0,8.0,6.0,No,4.0
522,22,4,19,538,No,Yes,8.0,9.0,7.0,9.0,NA,7.0,8.0,7.0,No,4.0
522,22,4,1,539,Yes,Yes,6.0,4.0,8.0,10.0,7.0,8.0,8.0,9.0,Yes,4.0
522,22,4,16,540,No,No,5.0,9.0,8.0,7.0,8.0,6.0,6.0,5.0,No,4.0
522,22,4,4,541,No,No,5.0,9.0,9.0,6.0,9.0,5.0,7.0,7.0,No,4.0
522,22,4,21,542,No,No,5.0,9.0,8.0,7.0,NA,6.0,7.0,7.0,No,4.0
522,22,4,15,543,No,No,6.0,7.0,8.0,6.0,7.0,5.0,5.0,3.5,No,4.0
522,22,4,22,544,Yes,Yes,5.0,8.0,8.0,8.0,NA,8.0,7.0,6.0,No,4.0
522,22,4,8,545,Yes,Yes,10.0,8.0,8.0,8.0,9.0,7.0,8.0,6.0,No,4.0
522,22,4,5,546,Yes,Yes,10.0,8.0,9.0,9.0,7.0,8.0,9.0,7.0,No,4.0
522,22,4,11,547,No,Yes,7.0,9.0,9.0,7.0,8.0,7.0,7.0,7.0,No,4.0
522,22,4,18,548,No,No,5.0,6.0,5.0,4.0,NA,2.0,2.0,1.5,No,4.0
522,22,4,20,549,Yes,Yes,9.0,9.0,9.0,8.0,NA,7.0,8.0,7.0,No,4.0
522,22,4,7,550,No,No,7.0,8.0,7.0,5.0,7.0,4.0,1.0,6.0,No,4.0
522,22,4,6,551,No,No,3.0,9.0,7.0,3.0,5.0,3.0,5.0,6.0,No,4.0
522,22,4,17,552,No,Yes,8.0,9.0,9.0,7.0,6.0,7.0,7.0,4.5,No,4.0
523,22,5,14,531,No,Yes,4.0,5.0,7.0,4.0,7.0,6.0,4.0,5.0,No,NA
523,22,5,11,532,Yes,Yes,1.0,9.0,9.0,1.0,6.0,8.0,4.0,6.0,No,NA
523,22,5,4,533,No,Yes,7.0,5.0,7.0,5.0,7.0,5.0,5.0,3.0,Yes,NA
523,22,5,13,534,No,Yes,7.0,6.0,7.0,5.0,7.0,6.0,6.0,5.0,NA,NA
523,22,5,10,535,No,Yes,2.0,3.0,10.0,4.0,7.0,8.0,5.0,3.0,No,NA
523,22,5,3,536,No,Yes,6.0,7.0,7.0,7.0,9.0,6.0,7.0,6.0,No,NA
523,22,5,15,537,No,No,4.0,2.0,6.0,4.0,6.0,8.0,4.0,2.0,No,NA
523,22,5,20,538,No,Yes,5.0,1.0,6.0,8.0,2.0,2.0,NA,NA,No,NA
523,22,5,2,539,No,Yes,3.0,4.0,6.0,5.0,7.0,6.0,4.0,3.0,No,NA
523,22,5,17,540,No,No,2.0,6.0,7.0,2.0,5.0,4.0,4.0,8.0,No,NA
523,22,5,5,541,No,Yes,4.0,7.0,8.0,5.0,7.0,10.0,7.0,7.0,No,NA
523,22,5,22,542,No,Yes,4.0,2.0,7.0,8.0,NA,4.0,5.0,5.0,No,NA
523,22,5,16,543,No,Yes,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,Yes,NA
523,22,5,1,544,Yes,Yes,5.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0,Yes,NA
523,22,5,9,545,No,Yes,3.0,2.0,4.0,5.0,7.0,4.0,5.0,5.0,No,NA
523,22,5,6,546,No,Yes,8.0,3.0,7.0,6.0,8.0,6.0,6.0,7.0,No,NA
523,22,5,12,547,No,Yes,5.0,4.0,8.0,5.0,7.0,8.0,5.0,4.0,No,NA
523,22,5,19,548,No,Yes,7.0,5.0,7.0,7.0,7.0,5.0,2.0,3.0,NA,NA
523,22,5,21,549,No,Yes,7.0,6.0,8.0,8.0,8.0,3.0,7.0,2.0,No,NA
523,22,5,8,550,No,No,2.0,2.0,9.0,2.0,7.0,1.0,2.0,1.0,No,NA
523,22,5,7,551,No,Yes,8.0,5.0,7.0,10.0,7.0,8.0,8.0,4.0,No,NA
523,22,5,18,552,No,Yes,7.0,2.0,6.0,5.0,8.0,3.0,7.0,2.0,No,NA
524,22,11,20,531,Yes,Yes,5.0,9.0,9.0,7.0,7.0,5.0,7.0,3.0,No,3.0
524,22,11,17,532,Yes,Yes,3.0,9.0,9.0,5.0,7.0,3.0,4.0,5.0,No,3.0
524,22,11,10,533,No,Yes,5.0,8.0,7.0,7.0,6.0,5.0,4.0,2.0,No,3.0
524,22,11,19,534,Yes,Yes,5.0,7.0,8.0,7.0,8.0,6.0,5.0,5.0,No,3.0
524,22,11,16,535,Yes,Yes,7.0,9.0,8.0,9.0,7.0,7.0,8.0,3.0,No,3.0
524,22,11,9,536,Yes,Yes,7.0,8.0,7.0,7.0,7.0,5.0,5.0,3.0,No,3.0
524,22,11,21,537,No,Yes,6.0,6.0,7.0,7.0,7.0,5.0,5.0,3.0,No,3.0
524,22,11,4,538,Yes,Yes,4.0,9.0,9.0,7.0,8.0,4.0,7.0,5.0,No,3.0
524,22,11,8,539,Yes,Yes,6.0,8.0,9.0,9.0,9.0,8.0,7.0,4.0,No,3.0
524,22,11,1,540,No,Yes,4.0,9.0,4.0,7.0,8.0,4.0,6.0,5.0,No,3.0
524,22,11,11,541,No,No,5.0,9.0,9.0,7.0,7.0,6.0,5.0,3.0,No,3.0
524,22,11,6,542,Yes,Yes,6.0,8.0,9.0,6.0,8.0,6.0,6.0,6.0,No,3.0
524,22,11,22,543,No,Yes,6.0,8.0,8.0,7.0,7.0,7.0,6.0,4.0,No,3.0
524,22,11,7,544,No,Yes,6.0,9.0,8.0,8.0,7.0,6.0,7.0,3.0,No,3.0
524,22,11,15,545,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0
524,22,11,12,546,Yes,Yes,8.0,8.0,9.0,8.0,8.0,7.0,5.0,2.0,No,3.0
524,22,11,18,547,Yes,Yes,9.0,9.0,9.0,8.0,8.0,8.0,8.0,4.0,No,3.0
524,22,11,3,548,Yes,Yes,8.0,6.0,7.0,7.0,7.0,4.0,6.0,4.0,No,3.0
524,22,11,5,549,Yes,Yes,6.0,9.0,7.0,7.0,7.0,4.0,6.0,3.0,No,3.0
524,22,11,14,550,Yes,Yes,6.0,7.0,8.0,7.0,8.0,5.0,6.0,4.0,No,3.0
524,22,11,13,551,No,Yes,6.0,9.0,8.0,6.0,7.0,7.0,6.0,4.0,No,3.0
524,22,11,2,552,Yes,Yes,8.0,6.0,7.0,7.0,6.0,4.0,5.0,2.0,No,3.0
525,22,17,4,531,No,No,6.0,9.0,9.0,5.0,8.0,7.0,5.0,6.0,No,3.0
525,22,17,1,532,No,No,6.0,9.0,8.0,4.0,9.0,6.0,6.0,4.0,No,3.0
525,22,17,16,533,No,No,6.0,7.0,7.0,4.0,8.0,6.0,5.0,4.0,No,3.0
525,22,17,3,534,No,No,7.0,8.0,8.0,7.0,9.0,6.0,6.0,5.0,No,3.0
525,22,17,22,535,No,Yes,7.0,5.0,9.0,9.0,8.0,7.0,7.0,5.0,No,3.0
525,22,17,15,536,No,No,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,No,3.0
525,22,17,5,537,No,Yes,8.0,8.0,8.0,8.0,9.0,9.0,9.0,7.0,No,3.0
525,22,17,10,538,No,Yes,7.0,7.0,8.0,9.0,8.0,8.0,9.0,9.0,No,3.0
525,22,17,14,539,No,Yes,7.0,6.0,9.0,8.0,8.0,8.0,8.0,7.0,No,3.0
525,22,17,7,540,No,No,6.0,7.0,7.0,6.0,9.0,6.0,6.0,6.0,No,3.0
525,22,17,17,541,No,No,6.0,7.0,7.0,4.0,7.0,6.0,5.0,4.0,No,3.0
525,22,17,12,542,No,No,6.0,7.0,7.0,6.0,8.0,7.0,6.0,4.0,No,3.0
525,22,17,6,543,No,No,7.0,7.0,7.0,6.0,8.0,6.0,6.0,5.0,No,3.0
525,22,17,13,544,No,No,6.0,7.0,7.0,6.0,8.0,6.0,7.0,5.0,No,3.0
525,22,17,21,545,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0
525,22,17,18,546,No,Yes,9.0,8.0,8.0,9.0,8.0,8.0,7.0,6.0,No,3.0
525,22,17,2,547,No,Yes,7.0,8.0,8.0,7.0,9.0,7.0,7.0,6.0,No,3.0
525,22,17,9,548,No,No,8.0,7.0,7.0,6.0,8.0,7.0,6.0,4.0,No,3.0
525,22,17,11,549,No,No,8.0,8.0,6.0,7.0,7.0,6.0,6.0,5.0,No,3.0
525,22,17,20,550,No,No,6.0,7.0,6.0,4.0,7.0,6.0,5.0,4.0,No,3.0
525,22,17,19,551,No,Yes,8.0,8.0,9.0,7.0,8.0,7.0,7.0,6.0,No,3.0
525,22,17,8,552,No,No,8.0,8.0,7.0,7.0,8.0,6.0,7.0,4.0,No,3.0
526,22,14,1,531,No,Yes,4.0,3.0,9.0,4.0,9.0,5.0,9.0,1.0,No,2.0
526,22,14,20,532,No,No,3.0,7.0,7.0,1.0,1.0,3.0,3.0,1.0,NA,2.0
526,22,14,13,533,No,No,6.0,7.0,6.0,2.0,5.0,2.0,3.0,1.0,NA,2.0
526,22,14,22,534,Yes,Yes,6.0,5.0,3.0,7.0,8.0,8.0,5.0,2.0,NA,2.0
526,22,14,19,535,No,Yes,6.0,3.0,9.0,5.0,9.0,5.0,7.0,1.0,No,2.0
526,22,14,12,536,No,Yes,7.0,3.0,6.0,5.0,6.0,5.0,7.0,2.0,NA,2.0
526,22,14,2,537,No,No,4.0,5.0,7.0,8.0,6.0,5.0,7.0,1.0,NA,2.0
526,22,14,7,538,No,Yes,5.0,7.0,9.0,9.0,9.0,4.0,7.0,3.0,No,2.0
526,22,14,11,539,No,Yes,7.0,4.0,6.0,7.0,7.0,5.0,5.0,2.0,No,2.0
526,22,14,4,540,No,No,3.0,7.0,8.0,5.0,9.0,5.0,7.0,2.0,No,2.0
526,22,14,14,541,No,No,4.0,7.0,7.0,5.0,7.0,5.0,7.0,2.0,No,2.0
526,22,14,9,542,Yes,Yes,7.0,5.0,3.0,3.0,7.0,5.0,7.0,2.0,No,2.0
526,22,14,3,543,No,No,2.0,6.0,6.0,3.0,7.0,3.0,4.0,1.0,No,2.0
526,22,14,10,544,No,No,5.0,2.0,6.0,3.0,2.0,3.0,4.0,2.0,No,2.0
526,22,14,18,545,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0
526,22,14,15,546,No,Yes,9.0,7.0,8.0,5.0,NA,5.0,7.0,1.0,No,2.0
526,22,14,21,547,No,Yes,8.0,5.0,7.0,6.0,7.0,5.0,6.0,2.0,NA,2.0
526,22,14,6,548,No,Yes,10.0,5.0,7.0,5.0,8.0,5.0,4.0,5.0,No,2.0
526,22,14,8,549,No,Yes,10.0,5.0,8.0,10.0,5.0,5.0,7.0,2.0,No,2.0
526,22,14,17,550,No,No,5.0,5.0,5.0,3.0,7.0,2.0,2.0,1.0,No,2.0
526,22,14,16,551,No,Yes,10.0,5.0,8.0,6.0,9.0,8.0,8.0,1.0,Yes,2.0
526,22,14,5,552,No,Yes,10.0,5.0,3.0,2.0,6.0,5.0,6.0,1.0,NA,2.0
527,22,13,22,531,No,No,4.0,8.0,9.0,3.0,8.0,2.0,4.0,3.0,No,0.0
527,22,13,19,532,No,No,4.0,7.0,8.0,3.0,8.0,2.0,4.0,3.0,No,0.0
527,22,13,12,533,No,No,3.0,3.0,5.0,3.0,6.0,2.0,3.0,2.0,No,0.0
527,22,13,21,534,No,No,4.0,6.0,8.0,3.0,5.0,2.0,3.0,2.0,No,0.0
