year,sex,occupation,people,n.by.year,proportion
1850,M,Plumber,1516,5406202,2.804186746999095e-4
1850,M,Policeman / Detective,2930,5406202,5.419701298619622e-4
1850,M,Porter,6064,5406202,0.001121674698799638
1850,M,Postmaster,1922,5406202,3.5551760737020184e-4
1850,M,Pressman,101,5406202,1.8682246797289482e-5
1850,M,Professional - Misc,7076,5406202,0.001308867112253667
1850,M,Professor,1112,5406202,2.0568968751075154e-4
1850,M,Professor - Mathematics,101,5406202,1.8682246797289482e-5
1850,M,Public Officials,7585,5406202,0.0014030182372023834
1850,M,Railroad Brakeman,506,5406202,9.359620672701465e-5
1850,M,Railroad Conductor,404,5406202,7.472898718915793e-5
1850,M,Railroad Switchman,101,5406202,1.8682246797289482e-5
1850,M,Real Estate Agent,405,5406202,7.491395992972515e-5
1850,M,Recreation Attendant,303,5406202,5.604674039186845e-5
1850,M,Retired,1112,5406202,2.0568968751075154e-4
1850,M,Road Machinery Operator,1415,5406202,2.6173642790262e-4
1850,M,Roller,1010,5406202,1.8682246797289485e-4
1850,M,Roofer,101,5406202,1.8682246797289482e-5
1850,M,Sailor,69440,5406202,0.012844507104987938
1850,M,Salesman,104351,5406202,0.019302090450930245
1850,M,Sawyer,9799,5406202,0.0018125478848182144
1850,M,Scientist,101,5406202,1.8682246797289482e-5
1850,M,Security Guard,3134,5406202,5.797045689376756e-4
1850,M,Service Worker,2324,5406202,4.2987664907822535e-4
1850,M,Sheriff / Bailiff,1718,5406202,3.1778316829448846e-4
1850,M,Ship Officers,7781,5406202,0.0014392728943535592
1850,M,Shipping and Receiving,303,5406202,5.604674039186845e-5
1850,M,Shoemaker,139284,5406202,0.025763743197165033
1850,M,Stationary Engineer,10304,5406202,0.0019059591188046617
1850,M,Stock Broker,101,5406202,1.8682246797289482e-5
1850,M,Stone Cutter,11323,5406202,0.0020944463414426617
1850,M,Surveyor,1314,5406202,2.430541811053305e-4
1850,M,Tailor,55694,5406202,0.010301871813150896
1850,M,Taxi Cab Driver / Chauffeur,1212,5406202,2.241869615674738e-4
1850,M,Teacher,30418,5406202,0.005626500822573777
1850,M,Telegraph Messenger,101,5406202,1.8682246797289482e-5
1850,M,Telegraph Operator,505,5406202,9.341123398644742e-5
1850,M,Textile Spinner,4955,5406202,9.16539929510588e-4
1850,M,Ticket Agent,1314,5406202,2.430541811053305e-4
1850,M,Tool Maker,505,5406202,9.341123398644742e-5
1850,M,Truck / Tractor Driver,31753,5406202,0.00587343943123102
1850,M,Typesetter,16068,5406202,0.002972141995434133
1850,M,Upholsterer,2425,5406202,4.4855889587551483e-4
1850,M,Waiter / Waitress,7184,5406202,0.0013288441682349273
1850,M,Weaver,15970,5406202,0.002954014666858545
1850,M,Welder,101,5406202,1.8682246797289482e-5
1850,F,Apprentice,101,5406202,1.8682246797289482e-5
1850,F,Baker,101,5406202,1.8682246797289482e-5
1850,F,Barber / Beautician,202,5406202,3.7364493594578964e-5
1850,F,Blacksmith,101,5406202,1.8682246797289482e-5
1850,F,Boarding House Keeper,910,5406202,1.6832519391617257e-4
1850,F,Boatman,304,5406202,5.6231713132435676e-5
1850,F,Building Manager,101,5406202,1.8682246797289482e-5
1850,F,Cabinet Maker,101,5406202,1.8682246797289482e-5
1850,F,Carpenter,707,5406202,1.3077572758102637e-4
1850,F,Clergyman,101,5406202,1.8682246797289482e-5
1850,F,Craftsman,202,5406202,3.7364493594578964e-5
1850,F,Disabled,202,5406202,3.7364493594578964e-5
1850,F,Dressmaker / Seamstress,2226,5406202,4.1174932050263755e-4
1850,F,Farm Foreman,101,5406202,1.8682246797289482e-5
1850,F,Farm Laborer,1313,5406202,2.428692083647633e-4
1850,F,Farmer,17583,5406202,0.003252375697393475
1850,F,Hospital Attendant,101,5406202,1.8682246797289482e-5
1850,F,Household Worker,11620,5406202,0.0021493832453911266
1850,F,Jeweler,101,5406202,1.8682246797289482e-5
1850,F,Laborer,3436,5406202,6.355663365889769e-4
1850,F,Manager / Owner,1717,5406202,3.1759819555392125e-4
1850,F,Mechanic,101,5406202,1.8682246797289482e-5
1850,F,Miller,101,5406202,1.8682246797289482e-5
1850,F,Milliner,506,5406202,9.359620672701465e-5
1850,F,Millwright,101,5406202,1.8682246797289482e-5
1850,F,Miner,303,5406202,5.604674039186845e-5
1850,F,Musician / Music Teacher,101,5406202,1.8682246797289482e-5
1850,F,Nurse,707,5406202,1.3077572758102637e-4
1850,F,Operative,1212,5406202,2.241869615674738e-4
1850,F,Painter,101,5406202,1.8682246797289482e-5
1850,F,Professional - Misc,303,5406202,5.604674039186845e-5
1850,F,Public Officials,102,5406202,1.8867219537856706e-5
1850,F,Religious Worker,101,5406202,1.8682246797289482e-5
1850,F,Sailor,101,5406202,1.8682246797289482e-5
1850,F,Salesman,405,5406202,7.491395992972515e-5
1850,F,Shoemaker,101,5406202,1.8682246797289482e-5
1850,F,Stationary Engineer,101,5406202,1.8682246797289482e-5
1850,F,Tailor,1517,5406202,2.806036474404767e-4
1850,F,Teacher,2728,5406202,5.046056362673833e-4
1850,F,Textile Spinner,606,5406202,1.120934807837369e-4
1850,F,Truck / Tractor Driver,202,5406202,3.7364493594578964e-5
1850,F,Typesetter,101,5406202,1.8682246797289482e-5
1850,F,Waiter / Waitress,202,5406202,3.7364493594578964e-5
1850,F,Weaver,909,5406202,1.6814022117560536e-4
1860,M,Accountant / Auditor,1805,8434434,2.140036901112748e-4
1860,M,Actor,401,8434434,4.754320206904221e-5
1860,M,Agent,4610,8434434,5.465689813922309e-4
1860,M,Apprentice,22765,8434434,0.0026990548506277954
1860,M,Apprentice - Bricklayer,1204,8434434,1.4274816780829633e-4
1860,M,Apprentice - Carpenter,6818,8434434,8.083529967748874e-4
1860,M,Apprentice - Construction,3408,8434434,4.0405793678627397e-4
1860,M,Apprentice - Machinist,2612,8434434,3.0968290225520765e-4
1860,M,Apprentice - Mechanic,1003,8434434,1.1891728597319037e-4
1860,M,Apprentice - Metal Working,13251,8434434,0.0015710597770994474
1860,M,Apprentice - Plumber,1004,8434434,1.1903584757436006e-4
1860,M,Apprentice - Printing,2005,8434434,2.3771601034521108e-4
1860,M,Architect,1707,8434434,2.0238465319664603e-4
1860,M,Artist / Art Teacher,5024,8434434,5.95653484276479e-4
1860,M,Athlete,100,8434434,1.1856160116968134e-5
1860,M,Auctioneer,1908,8434434,2.26215535031752e-4
1860,M,Author,301,8434434,3.5687041952074084e-5
1860,M,Baggageman,1509,8434434,1.7890945616504914e-4
1860,M,Baker,17661,8434434,0.002093916438257742
1860,M,Bank Teller,1004,8434434,1.1903584757436006e-4
1860,M,Barber / Beautician,8928,8434434,0.001058517975242915
1860,M,Bartender,9528,8434434,0.0011296549359447238
1860,M,Bill Collector,2311,8434434,2.7399586030313355e-4
1860,M,Blacksmith,111164,8434434,0.013179781832426456
1860,M,Boarding House Keeper,4819,8434434,5.713483560366943e-4
1860,M,Boatman,22671,8434434,0.0026879100601178455
1860,M,Boilermaker,3917,8434434,4.6440579178164175e-4
1860,M,Bookbinder,3410,8434434,4.0429505998861335e-4
1860,M,Bookkeeper,16847,8434434,0.0019974072949056213
1860,M,Bootblack,202,8434434,2.3949443436275628e-5
1860,M,Building Manager,2909,8434434,3.44895697802603e-4
1860,M,Bus Driver,4514,8434434,5.351870676799415e-4
1860,M,Buyer - Farm,4919,8434434,5.832045161536625e-4
1860,M,Buyer - Store,100,8434434,1.1856160116968134e-5
1860,M,Cabinet Maker,35416,8434434,0.0041989776670254345
1860,M,Carpenter,273528,8434434,0.0324299176447406
1860,M,Cashier,600,8434434,7.11369607018088e-5
1860,M,Cement / Concrete Finisher,101,8434434,1.1974721718137814e-5
1860,M,Chemist,301,8434434,3.5687041952074084e-5
1860,M,Clergyman,35220,8434434,0.004175739593196177
1860,M,Clerical Worker,8431,8434434,9.995928594615834e-4
1860,M,College President / Dean,101,8434434,1.1974721718137814e-5
1860,M,Constable,4715,8434434,5.590179495150475e-4
1860,M,Cook,6928,8434434,8.213947729035523e-4
1860,M,Craftsman,78049,8434434,0.009253614409692459
1860,M,Crossing Guard / Toll Collector,1604,8434434,1.9017280827616885e-4
1860,M,Dancer / Dance Teacher,300,8434434,3.55684803509044e-5
1860,M,Delivery Man,2109,8434434,2.5004641686685795e-4
1860,M,Dentist,5720,8434434,6.781723586905772e-4
1860,M,Designer,101,8434434,1.1974721718137814e-5
1860,M,Disabled,2512,8434434,2.978267421382395e-4
1860,M,Draftsman,302,8434434,3.580560355324376e-5
1860,M,Dressmaker / Seamstress,1910,8434434,2.2645265823409134e-4
1860,M,Dyer,2715,8434434,3.218947471756848e-4
1860,M,Editor / Reporter,3611,8434434,4.281259418237193e-4
1860,M,Electrotyper,100,8434434,1.1856160116968134e-5
1860,M,Engineer - Civil,2507,8434434,2.972339341323911e-4
1860,M,Engineer - Mechanical,300,8434434,3.55684803509044e-5
1860,M,Engineer - Mining,100,8434434,1.1856160116968134e-5
1860,M,Engraver,2608,8434434,3.0920865585052894e-4
1860,M,Entertainer,501,8434434,5.939936218601035e-5
1860,M,Farm Advisor,100,8434434,1.1856160116968134e-5
1860,M,Farm Foreman,31787,8434434,0.0037687176163806605
1860,M,Farm Laborer,841587,8434434,0.0997799022435886
1860,M,Farm Manager,3514,8434434,4.166254665102602e-4
1860,M,Farmer,2586005,8434434,0.3066008934328018
1860,M,Fireman,3811,8434434,4.5183826205765556e-4
1860,M,Fisherman,18666,8434434,0.0022130708474332717
1860,M,Foremen,9835,8434434,0.0011660533475038159
1860,M,Forgemen,1507,8434434,1.7867233296270976e-4
1860,M,Forrester,300,8434434,3.55684803509044e-5
1860,M,Funeral Director,601,8434434,7.125552230297848e-5
1860,M,Furnaceman,7528,8434434,8.92531733605361e-4
1860,M,Furrier,301,8434434,3.5687041952074084e-5
1860,M,Gardener / Groundskeeper,18751,8434434,0.0022231485835326947
1860,M,Glazier,901,8434434,1.0682400265388288e-4
1860,M,Hospital Attendant,200,8434434,2.3712320233936268e-5
1860,M,Household Worker,36635,8434434,0.004343504258851275
1860,M,Huckster,21079,8434434,0.0024991599910557127
1860,M,Inmate,1303,8434434,1.5448576632409478e-4
1860,M,Inspector,1808,8434434,2.1435937491478386e-4
1860,M,Insurance Agent,1806,8434434,2.1412225171244447e-4
1860,M,Janitor,803,8434434,9.520496573925412e-5
1860,M,Jeweler,17268,8434434,0.002047321728998057
1860,M,Laborer,826978,8434434,0.09804783581210073
1860,M,Laundry / Dry Cleaning,1805,8434434,2.140036901112748e-4
1860,M,Lawyer / Judge,35027,8434434,0.004152857204170428
1860,M,Librarian,100,8434434,1.1856160116968134e-5
1860,M,Lithographer,600,8434434,7.11369607018088e-5
1860,M,Locomotive Engineer,2206,8434434,2.61546892180317e-4
1860,M,Locomotive Fireman,1709,8434434,2.026217763989854e-4
1860,M,Longshoreman,2207,8434434,2.616654537814867e-4
1860,M,Loom Fixer,100,8434434,1.1856160116968134e-5
1860,M,Lumberman,16948,8434434,0.0020093820166237593
1860,M,Machinist,38635,8434434,0.004580627461190638
1860,M,Mail Carrier,1907,8434434,2.260969734305823e-4
1860,M,Manager / Owner,365479,8434434,0.043331775433893965
1860,M,Mason,67738,8434434,0.008031125740031874
1860,M,Meat Cutter,35620,8434434,0.004223164233664049
1860,M,Mechanic,39053,8434434,0.004630186210479565
1860,M,Messenger,1704,8434434,2.0202896839313699e-4
1860,M,Metal Filer,2514,8434434,2.9806386534057886e-4
1860,M,Metal Heater,1404,8434434,1.6646048804223258e-4
1860,M,Metal Worker,20465,8434434,0.0024263631679375284
1860,M,Military,10522,8434434,0.001247505167507387
1860,M,Miller,34234,8434434,0.004058837854442871
1860,M,Milliner,903,8434434,1.0706112585622224e-4
1860,M,Millwright,7722,8434434,9.155326842322793e-4
1860,M,Miner,147614,8434434,0.01750135219506134
1860,M,Model Maker,2912,8434434,3.45251382606112e-4
1860,M,Molder,18769,8434434,0.002225282692353749
1860,M,Motorman,100,8434434,1.1856160116968134e-5
1860,M,Musician / Music Teacher,8025,8434434,9.514568493866926e-4
1860,M,Newsboy,1105,8434434,1.3101056929249786e-4
1860,M,Nurse,101,8434434,1.1974721718137814e-5
1860,M,Operative,247834,8434434,0.029383595864286804
1860,M,Optician / Lens Grinder,401,8434434,4.754320206904221e-5
1860,M,Painter,55188,8434434,0.006543177645352373
1860,M,Paperhanger,1907,8434434,2.260969734305823e-4
1860,M,Pharmacist,9836,8434434,0.0011661719091049857
1860,M,Photographer,3815,8434434,4.5231250846233426e-4
1860,M,Physician / Surgeon,58907,8434434,0.006984108240102418
1860,M,Piano / Organ Tuner,501,8434434,5.939936218601035e-5
1860,M,Plasterer,13749,8434434,0.0016301034544819485
1860,M,Plumber,6216,8434434,7.369789128707392e-4
1860,M,Policeman / Detective,4117,8434434,4.88118112015578e-4
1860,M,Porter,11944,8434434,0.0014160997643706738
1860,M,Postmaster,3108,8434434,3.684894564353696e-4
1860,M,Pressman,301,8434434,3.5687041952074084e-5
1860,M,Professional - Misc,1711,8434434,2.0285889960132476e-4
1860,M,Professor,1002,8434434,1.187987243720207e-4
1860,M,Professor - Mathematics,200,8434434,2.3712320233936268e-5
1860,M,Professor - Science,100,8434434,1.1856160116968134e-5
1860,M,Professor - Social Science,202,8434434,2.3949443436275628e-5
1860,M,Public Officials,10236,8434434,0.001213596549572858
1860,M,Railroad Brakeman,2410,8434434,2.85733458818932e-4
1860,M,Railroad Conductor,5217,8434434,6.185358733022275e-4
1860,M,Railroad Switchman,202,8434434,2.3949443436275628e-5
1860,M,Real Estate Agent,2511,8434434,2.977081805370698e-4
1860,M,Religious Worker,1712,8434434,2.0297746120249445e-4
1860,M,Retired,10543,8434434,0.0012499949611319502
1860,M,Roller,1706,8434434,2.0226609159547637e-4
1860,M,Roofer,1202,8434434,1.4251104460595695e-4
1860,M,Sailor,67827,8434434,0.008041677722535976
1860,M,Salesman,166761,8434434,0.019771451172657228
1860,M,Sawyer,13444,8434434,0.0015939421661251957
1860,M,Scientist,101,8434434,1.1974721718137814e-5
1860,M,Scientist - Biology,100,8434434,1.1856160116968134e-5
1860,M,Security Guard,5921,8434434,7.020032405256831e-4
1860,M,Service Attendant,100,8434434,1.1856160116968134e-5
1860,M,Service Worker,401,8434434,4.754320206904221e-5
1860,M,Sheriff / Bailiff,2913,8434434,3.4536994420728174e-4
1860,M,Ship Officers,15656,8434434,0.0018562004279125308
1860,M,Shipping and Receiving,100,8434434,1.1856160116968134e-5
1860,M,Shoemaker,154840,8434434,0.018358078325113457
1860,M,Stationary Engineer,21783,8434434,0.0025826273582791686
1860,M,Stone Cutter,15541,8434434,0.0018425658437780175
1860,M,Street Car Conductor,300,8434434,3.55684803509044e-5
1860,M,Surveyor,2606,8434434,3.0897153264818956e-4
1860,M,Tailor,64025,8434434,0.007590906514888847
1860,M,Taxi Cab Driver / Chauffeur,8330,8434434,9.876181377434456e-4
1860,M,Teacher,45663,8434434,0.005413878394211159
1860,M,Telegraph Operator,1403,8434434,1.6634192644106292e-4
1860,M,Textile Spinner,6524,8434434,7.73495886031001e-4
1860,M,Therapist,401,8434434,4.754320206904221e-5
1860,M,Ticket Agent,4718,8434434,5.593736343185565e-4
1860,M,Tool Maker,301,8434434,3.5687041952074084e-5
1860,M,Truck / Tractor Driver,63194,8434434,0.007492381824316842
1860,M,Typesetter,21878,8434434,0.002593890710390288
1860,M,Upholsterer,2406,8434434,2.852592124142533e-4
1860,M,Usher,100,8434434,1.1856160116968134e-5
1860,M,Veterinarian,101,8434434,1.1974721718137814e-5
1860,M,Waiter / Waitress,7926,8434434,9.397192508708943e-4
1860,M,Weaver,14346,8434434,0.0017008847303802484
1860,M,Welder,200,8434434,2.3712320233936268e-5
1860,F,Actor,100,8434434,1.1856160116968134e-5
1860,F,Agent,200,8434434,2.3712320233936268e-5
1860,F,Apprentice,1107,8434434,1.3124769249483724e-4
1860,F,Apprentice - Construction,202,8434434,2.3949443436275628e-5
1860,F,Artist / Art Teacher,605,8434434,7.172976870765721e-5
1860,F,Author,201,8434434,2.3830881835105948e-5
1860,F,Baker,401,8434434,4.754320206904221e-5
1860,F,Barber / Beautician,100,8434434,1.1856160116968134e-5
1860,F,Blacksmith,503,8434434,5.963648538834971e-5
1860,F,Boarding House Keeper,9733,8434434,0.0011539600641845085
1860,F,Boatman,200,8434434,2.3712320233936268e-5
1860,F,Bookbinder,201,8434434,2.3830881835105948e-5
1860,F,Bookkeeper,301,8434434,3.5687041952074084e-5
1860,F,Cabinet Maker,500,8434434,5.9280800584840665e-5
1860,F,Carpenter,804,8434434,9.532352734042379e-5
1860,F,Charwoman,400,8434434,4.7424640467872536e-5
1860,F,Clergyman,300,8434434,3.55684803509044e-5
1860,F,Clerical Worker,100,8434434,1.1856160116968134e-5
1860,F,College President / Dean,101,8434434,1.1974721718137814e-5
1860,F,Cook,8032,8434434,9.522867805948805e-4
1860,F,Craftsman,501,8434434,5.939936218601035e-5
1860,F,Crossing Guard / Toll Collector,402,8434434,4.7661763670211896e-5
1860,F,Dancer / Dance Teacher,100,8434434,1.1856160116968134e-5
1860,F,Delivery Man,100,8434434,1.1856160116968134e-5
1860,F,Dentist,100,8434434,1.1856160116968134e-5
1860,F,Disabled,1305,8434434,1.5472288952643413e-4
1860,F,Dressmaker / Seamstress,131138,8434434,0.01554793125418967
1860,F,Dyer,101,8434434,1.1974721718137814e-5
1860,F,Farm Foreman,402,8434434,4.7661763670211896e-5
1860,F,Farm Laborer,18465,8434434,0.0021892399655981656
1860,F,Farm Manager,1606,8434434,1.9040993147850823e-4
1860,F,Farmer,99747,8434434,0.011826164031872205
1860,F,Foremen,101,8434434,1.1974721718137814e-5
1860,F,Furrier,303,8434434,3.5924165154413444e-5
1860,F,Gardener / Groundskeeper,1005,8434434,1.1915440917552974e-4
1860,F,Hospital Attendant,902,8434434,1.0694256425505256e-4
1860,F,Household Worker,616191,8434434,0.07305659158634711
1860,F,Huckster,1403,8434434,1.6634192644106292e-4
1860,F,Inmate,2305,8434434,2.7328449069611546e-4
1860,F,Janitor,100,8434434,1.1856160116968134e-5
1860,F,Jeweler,301,8434434,3.5687041952074084e-5
1860,F,Laborer,18778,8434434,0.002226349746764276
1860,F,Laundry / Dry Cleaning,601,8434434,7.125552230297848e-5
1860,F,Lawyer / Judge,100,8434434,1.1856160116968134e-5
1860,F,Lumberman,101,8434434,1.1974721718137814e-5
1860,F,Machinist,403,8434434,4.778032527138158e-5
1860,F,Manager / Owner,21688,8434434,0.0025713640061680487
1860,F,Mason,200,8434434,2.3712320233936268e-5
1860,F,Meat Cutter,202,8434434,2.3949443436275628e-5
1860,F,Mechanic,200,8434434,2.3712320233936268e-5
1860,F,Metal Filer,202,8434434,2.3949443436275628e-5
1860,F,Metal Worker,100,8434434,1.1856160116968134e-5
1860,F,Midwife,1404,8434434,1.6646048804223258e-4
1860,F,Miller,100,8434434,1.1856160116968134e-5
1860,F,Milliner,25379,8434434,0.0030089748760853425
1860,F,Miner,803,8434434,9.520496573925412e-5
1860,F,Model Maker,101,8434434,1.1974721718137814e-5
1860,F,Musician / Music Teacher,4715,8434434,5.590179495150475e-4
1860,F,Nurse,6629,8434434,7.859448541538176e-4
1860,F,Operative,73186,8434434,0.008677049343204297
1860,F,Painter,201,8434434,2.3830881835105948e-5
1860,F,Pharmacist,201,8434434,2.3830881835105948e-5
